1670028790.317516,67
1670028790.434250,66
1670028790.547881,66
1670028790.659292,67
1670028790.765535,67
1670028790.883694,67
1670028790.995109,67
1670028791.105576,66
1670028791.215734,68
1670028791.325862,68
1670028791.436351,69
1670028791.547678,70
1670028791.658667,68
1670028791.766719,69
1670028791.884384,68
1670028792.006271,69
1670028792.113354,68
1670028792.226021,69
1670028792.331806,69
1670028792.449206,69
1670028792.562836,69
1670028792.672646,69
1670028792.781996,71
1670028792.892500,72
1670028792.997825,70
1670028793.109868,71
1670028793.222879,70
1670028793.331811,70
1670028793.439474,71
1670028793.544597,71
1670028793.651743,71
1670028793.760764,72
1670028793.865671,72
1670028793.974230,71
1670028794.080861,71
1670028794.188488,71
1670028794.296156,72
1670028794.402854,78
1670028794.516397,78
1670028794.628060,80
1670028794.736613,82
1670028794.847503,86
1670028794.960033,93
1670028795.078178,92
1670028795.182189,93
1670028795.292631,94
1670028795.398762,87
1670028795.506807,88
1670028795.614330,73
1670028795.738613,75
1670028795.847009,75
1670028795.963256,74
1670028796.069002,73
1670028796.180931,74
1670028796.289993,74
1670028796.398160,76
1670028796.504523,75
1670028796.613950,80
1670028796.728922,80
1670028796.835572,86
1670028796.947257,84
1670028797.116602,95
1670028797.255793,94
1670028797.365290,94
1670028797.481686,93
1670028797.606754,81
1670028797.716371,86
1670028797.837360,86
1670028797.947711,76
1670028798.062826,76
1670028798.180470,75
1670028798.291463,76
1670028798.401903,77
1670028798.515905,78
1670028798.628489,76
1670028798.759026,76
1670028798.886905,77
1670028799.002624,82
1670028799.120933,81
1670028799.237585,80
1670028799.348508,79
1670028799.478436,77
1670028799.597434,78
1670028799.703907,79
1670028799.814575,84
1670028799.925697,85
1670028800.030519,85
1670028800.142827,88
1670028800.248534,89
1670028800.360794,97
1670028800.465624,98
1670028800.576799,93
1670028800.682941,93
1670028800.796425,99
1670028800.908511,99
1670028801.017734,100
1670028801.128018,77
1670028801.236214,76
1670028801.343997,75
1670028801.455919,38
1670028801.563436,39
1670028801.674268,39
1670028801.781369,42
1670028801.892980,40
1670028802.000210,40
1670028802.111562,40
1670028802.230089,40
1670028802.336406,41
1670028802.456111,40
1670028802.579415,39
1670028802.687438,43
1670028802.798464,41
1670028802.909843,42
1670028803.023052,41
1670028803.133180,43
1670028803.242547,42
1670028803.347160,43
1670028803.457920,42
1670028803.568204,44
1670028803.678215,44
1670028803.790703,42
1670028803.963955,45
1670028804.092293,43
1670028804.197921,45
1670028804.308789,44
1670028804.414305,45
1670028804.524103,45
1670028804.629721,46
1670028804.739851,46
1670028804.845674,46
1670028804.964684,47
1670028805.072296,46
1670028805.177879,47
1670028805.283574,46
1670028805.391855,47
1670028805.497962,47
1670028805.612289,46
1670028805.736184,46
1670028805.848189,47
1670028805.964634,47
1670028806.097132,49
1670028806.240548,48
1670028806.404061,50
1670028806.525036,49
1670028806.631314,49
1670028806.744918,50
1670028806.866630,50
1670028806.980180,52
1670028807.094329,59
1670028807.201170,56
1670028807.327315,60
1670028807.443309,71
1670028807.549197,71
1670028807.659817,80
1670028807.767494,79
1670028807.878653,62
1670028807.995317,53
1670028808.101673,58
1670028808.212494,60
1670028808.330125,61
1670028808.450299,71
1670028808.562348,79
1670028808.671805,81
1670028808.781633,81
1670028808.892730,54
1670028808.997762,53
1670028809.102631,65
1670028809.212515,62
1670028809.328824,69
1670028809.433774,73
1670028809.547836,81
1670028809.659443,81
1670028809.764654,57
1670028809.875780,55
1670028809.987134,53
1670028810.095814,55
1670028810.211647,55
1670028810.319095,54
1670028810.428643,55
1670028810.536905,56
1670028810.647094,55
1670028810.759304,56
1670028810.866085,55
1670028810.976562,56
1670028811.082996,54
1670028811.192682,55
1670028811.297636,56
1670028811.406194,55
1670028811.514463,57
1670028811.629420,56
1670028811.737269,57
1670028811.845180,58
1670028811.952863,57
1670028812.060533,58
1670028812.167758,58
1670028812.277149,57
1670028812.387483,57
1670028812.496539,59
1670028812.603189,58
1670028812.711073,58
1670028812.827173,56
1670028812.939646,57
1670028813.050804,59
1670028813.161138,60
1670028813.267066,60
1670028813.375839,60
1670028813.480849,60
1670028813.593177,59
1670028813.700255,59
1670028813.814578,61
1670028813.923118,59
1670028814.030976,59
1670028814.137228,59
1670028814.242886,59
1670028814.347756,59
1670028814.456605,60
1670028814.568493,60
1670028814.676501,62
1670028814.791889,61
1670028814.896454,63
1670028815.001732,68
1670028815.112389,67
1670028815.220069,72
1670028815.327113,83
1670028815.431263,83
1670028815.543345,91
1670028815.657797,88
1670028815.764909,64
1670028815.878670,63
1670028815.987532,73
1670028816.107141,74
1670028816.214893,74
1670028816.322975,83
1670028816.430051,83
1670028816.543024,92
1670028816.647369,93
1670028816.756315,66
1670028816.862379,67
1670028816.971267,71
1670028817.078129,69
1670028817.190094,73
1670028817.296769,83
1670028817.404627,85
1670028817.514391,93
1670028817.625440,93
1670028817.730605,73
1670028817.838907,67
1670028817.945799,65
1670028818.051539,65
1670028818.163275,66
1670028818.269865,66
1670028818.377618,67
1670028818.487084,67
1670028818.594919,66
1670028818.704696,66
1670028818.812305,66
1670028818.928942,66
1670028819.038050,66
1670028819.145610,67
1670028819.253219,67
1670028819.358069,68
1670028819.463116,68
1670028819.574750,66
1670028819.680077,68
1670028819.790806,67
1670028819.895923,69
1670028820.006470,68
1670028820.112575,68
1670028820.223008,67
1670028820.338451,68
1670028820.445989,68
1670028820.560088,69
1670028820.670439,69
1670028820.778180,70
1670028820.881898,68
1670028820.991608,69
1670028821.096454,70
1670028821.207210,69
1670028821.329384,67
1670028821.436624,71
1670028821.544367,71
1670028821.649163,70
1670028821.758333,70
1670028821.864326,71
1670028821.978244,71
1670028822.091497,70
1670028822.197805,70
1670028822.309530,71
1670028822.415090,70
1670028822.525680,70
1670028822.631020,71
1670028822.742765,73
1670028822.848340,72
1670028822.956429,73
1670028823.063355,83
1670028823.172258,82
1670028823.277908,83
1670028823.393001,91
1670028823.497417,93
1670028823.606397,92
1670028823.715074,94
1670028823.828308,93
1670028823.932570,85
1670028824.042284,87
1670028824.148633,80
1670028824.258721,74
1670028824.369875,74
1670028824.475509,74
1670028824.579487,74
1670028824.688048,76
1670028824.794503,77
1670028824.901210,76
1670028825.014858,76
1670028825.128651,82
1670028825.242185,81
1670028825.357515,82
1670028825.463338,84
1670028825.575202,92
1670028825.680619,96
1670028825.797392,98
1670028825.907966,93
1670028826.013596,93
1670028826.118975,95
1670028826.227221,96
1670028826.331784,92
1670028826.442841,76
1670028826.605198,67
1670028826.712782,76
1670028826.824129,75
1670028826.930761,78
1670028827.037657,79
1670028827.150785,79
1670028827.260265,79
1670028827.365952,87
1670028827.476332,88
1670028827.583681,87
1670028827.692527,88
1670028827.799145,90
1670028827.911539,97
1670028828.022124,98
1670028828.137931,94
1670028828.248278,94
1670028828.355651,98
1670028828.466127,99
1670028828.577779,84
1670028828.689061,78
1670028828.794594,79
1670028828.899075,50
1670028829.011587,38
1670028829.115949,40
1670028829.227535,40
1670028829.334486,41
1670028829.444957,41
1670028829.549742,41
1670028829.660386,41
1670028829.766074,40
1670028829.877048,41
1670028829.982965,42
1670028830.092143,42
1670028830.199081,41
1670028830.313694,42
1670028830.423750,41
1670028830.530456,42
1670028830.642974,42
1670028830.747976,43
1670028830.856980,42
1670028830.964632,43
1670028831.078086,44
1670028831.186392,44
1670028831.307631,43
1670028831.416930,44
1670028831.529815,45
1670028831.642582,46
1670028831.771810,44
1670028831.878099,46
1670028831.988729,43
1670028832.095458,46
1670028832.202748,45
1670028832.339037,44
1670028832.446834,47
1670028832.553446,48
1670028832.662516,47
1670028832.772040,47
1670028832.878749,47
1670028832.987648,47
1670028833.095247,48
1670028833.203015,48
1670028833.312630,48
1670028833.421726,47
1670028833.528232,48
1670028833.636558,49
1670028833.745769,48
1670028833.854962,47
1670028833.960906,48
1670028834.066765,50
1670028834.179617,51
1670028834.286733,50
1670028834.393480,51
1670028834.500152,58
1670028834.612600,59
1670028834.727112,59
1670028834.831968,61
1670028834.942755,71
1670028835.047636,71
1670028835.159602,74
1670028835.266341,73
1670028835.375379,54
1670028835.480944,53
1670028835.594904,60
1670028835.708370,62
1670028835.814926,72
1670028835.937483,74
1670028836.046516,81
1670028836.155239,81
1670028836.262672,55
1670028836.369238,53
1670028836.476994,59
1670028836.585239,63
1670028836.694437,74
1670028836.800075,73
1670028836.909455,83
1670028837.015825,82
1670028837.127869,55
1670028837.236084,55
1670028837.350514,55
1670028837.462646,56
1670028837.570191,56
1670028837.676960,54
1670028837.788194,55
1670028837.894177,56
1670028838.002368,56
1670028838.111187,56
1670028838.216425,57
1670028838.326242,56
1670028838.430925,55
1670028838.538451,56
1670028838.645672,57
1670028838.755099,56
1670028838.862706,56
1670028838.970281,58
1670028839.077057,58
1670028839.188646,57
1670028839.295703,59
1670028839.402692,58
1670028839.510923,58
1670028839.620555,58
1670028839.730851,59
1670028839.853168,57
1670028839.959734,58
1670028840.065387,58
1670028840.177691,58
1670028840.306921,60
1670028840.416273,60
1670028840.531194,59
1670028840.647997,60
1670028840.766011,60
1670028840.880478,59
1670028840.993134,59
1670028841.097618,59
1670028841.205599,59
1670028841.318650,61
1670028841.431331,61
1670028841.546444,61
1670028841.658369,61
1670028841.773579,61
1670028841.880149,61
1670028841.988877,60
1670028842.095796,62
1670028842.226790,63
1670028842.334554,70
1670028842.445682,70
1670028842.554848,69
1670028842.662748,72
1670028842.771307,72
1670028842.877020,84
1670028842.981487,83
1670028843.091898,96
1670028843.196949,93
1670028843.309813,76
1670028843.414359,66
1670028843.524006,69
1670028843.629407,69
1670028843.735115,75
1670028843.845833,75
1670028843.959794,84
1670028844.069200,84
1670028844.176502,94
1670028844.280831,93
1670028844.390271,73
1670028844.497493,68
1670028844.606530,72
1670028844.713199,73
1670028844.820094,76
1670028844.934196,75
1670028845.046677,85
1670028845.152172,89
1670028845.256216,94
1670028845.363805,89
1670028845.475747,67
1670028845.580516,67
1670028845.689428,65
1670028845.795115,67
1670028845.900411,67
1670028846.016517,66
1670028846.127925,67
1670028846.239312,67
1670028846.346977,68
1670028846.454518,68
1670028846.565052,67
1670028846.675641,66
1670028846.780810,67
1670028846.890610,68
1670028846.997843,69
1670028847.120821,68
1670028847.229148,68
1670028847.335218,67
1670028847.443020,68
1670028847.552446,69
1670028847.660320,70
1670028847.777221,68
1670028847.888034,69
1670028847.995971,70
1670028848.105432,68
1670028848.247416,67
1670028848.360093,68
1670028848.485312,69
1670028848.611803,71
1670028848.724712,70
1670028848.831943,70
1670028848.971132,70
1670028849.094931,71
1670028849.215380,72
1670028849.338835,71
1670028849.456792,71
1670028849.569672,71
1670028849.679708,72
1670028849.790940,71
1670028849.899857,72
1670028850.012879,70
1670028850.126324,70
1670028850.238617,71
1670028850.372352,72
1670028850.481021,73
1670028850.594841,73
1670028850.708032,82
1670028850.837320,78
1670028850.957521,83
1670028851.079697,94
1670028851.197818,93
1670028851.313978,100
1670028851.440053,92
1670028851.561593,92
1670028851.676265,86
1670028851.812123,88
1670028851.924040,77
1670028852.049078,77
1670028852.162747,73
1670028852.277558,75
1670028852.400137,74
1670028852.532843,76
1670028852.645503,74
1670028852.762702,75
1670028852.878851,75
1670028853.000399,77
1670028853.118320,77
1670028853.232028,82
1670028853.347224,86
1670028853.463703,86
1670028853.581017,91
1670028853.695964,96
1670028853.804858,96
1670028853.912168,96
1670028854.019829,95
1670028854.130930,94
1670028854.247832,94
1670028854.361481,76
1670028854.466974,77
1670028854.578592,76
1670028854.704531,76
1670028854.815146,78
1670028854.932660,79
1670028855.044011,79
1670028855.161451,79
1670028855.284169,79
1670028855.409416,87
1670028855.518202,89
1670028855.637200,88
1670028855.748251,89
1670028855.860843,98
1670028855.973130,99
1670028856.086361,92
1670028856.208728,94
1670028856.316168,99
1670028856.439043,97
1670028856.547091,83
1670028856.662599,82
1670028856.772038,74
1670028856.888296,38
1670028856.995293,39
1670028857.109756,40
1670028857.216081,39
1670028857.328595,41
1670028857.433393,41
1670028857.544135,40
1670028857.664231,41
1670028857.793220,40
1670028857.906416,41
1670028858.013796,42
1670028858.124170,42
1670028858.236130,42
1670028858.346101,41
1670028858.462641,41
1670028858.574072,43
1670028858.681152,43
1670028858.794209,43
1670028858.907006,43
1670028859.020472,43
1670028859.129996,43
1670028859.246666,44
1670028859.352915,43
1670028859.461160,43
1670028859.578555,44
1670028859.705797,45
1670028859.813139,46
1670028859.922810,44
1670028860.031585,45
1670028860.145544,46
1670028860.253042,45
1670028860.363979,45
1670028860.477097,45
1670028860.586933,45
1670028860.695654,47
1670028860.811925,46
1670028860.920964,46
1670028861.029279,48
1670028861.139375,47
1670028861.245723,48
1670028861.356709,47
1670028861.466774,48
1670028861.577594,47
1670028861.683675,49
1670028861.794444,48
1670028861.909489,48
1670028862.014410,49
1670028862.126817,48
1670028862.236895,48
1670028862.348257,50
1670028862.457781,50
1670028862.564651,61
1670028862.677674,58
1670028862.798681,60
1670028862.909983,73
1670028863.020181,80
1670028863.129438,79
1670028863.236993,64
1670028863.345704,54
1670028863.460045,55
1670028863.578561,56
1670028863.697497,62
1670028863.813171,72
1670028863.930583,72
1670028864.048413,82
1670028864.160107,82
1670028864.272761,79
1670028864.393915,54
1670028864.502107,54
1670028864.613934,54
1670028864.724510,60
1670028864.840474,64
1670028864.947774,65
1670028865.061823,75
1670028865.167547,74
1670028865.277062,82
1670028865.390409,81
1670028865.543346,55
1670028865.663707,56
1670028865.779050,53
1670028865.890168,54
1670028866.004747,54
1670028866.113598,54
1670028866.228395,55
1670028866.344016,54
1670028866.448678,54
1670028866.563809,55
1670028866.677210,55
1670028866.784404,55
1670028866.892196,56
1670028866.998147,56
1670028867.108903,56
1670028867.224036,56
1670028867.346718,56
1670028867.464073,54
1670028867.575774,55
1670028867.728454,57
1670028867.845856,56
1670028867.952958,57
1670028868.079365,58
1670028868.196181,57
1670028868.325705,57
1670028868.453679,58
1670028868.564486,58
1670028868.675688,59
1670028868.781545,58
1670028868.897850,57
1670028869.011124,58
1670028869.116591,58
1670028869.231879,59
1670028869.344265,61
1670028869.448682,59
1670028869.561898,60
1670028869.716485,57
1670028869.847717,59
1670028869.971392,58
1670028870.080143,58
1670028870.191606,61
1670028870.296721,60
1670028870.410355,60
1670028870.515460,61
1670028870.626764,61
1670028870.731898,71
1670028870.838770,72
1670028870.947303,72
1670028871.064077,80
1670028871.173070,81
1670028871.279709,89
1670028871.390330,89
1670028871.495689,63
1670028871.602183,63
1670028871.713785,68
1670028871.825199,69
1670028871.930934,73
1670028872.038798,72
1670028872.146818,84
1670028872.256324,84
1670028872.362604,91
1670028872.472357,90
1670028872.579445,76
1670028872.686739,67
1670028872.793471,63
1670028872.898349,70
1670028873.012675,71
1670028873.127071,73
1670028873.231288,82
1670028873.346166,84
1670028873.455914,93
1670028873.563024,94
1670028873.670508,66
1670028873.781256,65
1670028873.890841,64
1670028873.997019,65
1670028874.107375,65
1670028874.214889,65
1670028874.326599,64
1670028874.431587,65
1670028874.543908,64
1670028874.668277,66
1670028874.776809,66
1670028874.882240,65
1670028874.992843,67
1670028875.097643,66
1670028875.205946,66
1670028875.313580,67
1670028875.423275,68
1670028875.532501,67
1670028875.642941,66
1670028875.747978,67
1670028875.860850,67
1670028875.971179,67
1670028876.089865,67
1670028876.206076,66
1670028876.315849,66
1670028876.426774,66
1670028876.531248,66
1670028876.647099,65
1670028876.757806,65
1670028876.876099,64
1670028876.987366,67
1670028877.120298,66
1670028877.232841,65
1670028877.343273,66
1670028877.454268,67
1670028877.563941,68
1670028877.676097,51
1670028877.784980,15
1670028877.891749,0
1670028878.008496,0
1670028878.112679,0
1670028878.230655,0
1670028878.346495,0
1670028878.456919,0
1670028878.562884,0
